0.89004;-0.041148;-0.02953;-0.015026;-0.0025264;-0.004628;-0.0058514
-0.041148;0.89004;-0.041148;-0.02953;-0.015026;-0.0025264;-0.004628
-0.02953;-0.041148;0.89004;-0.041148;-0.02953;-0.015026;-0.0025264
-0.015026;-0.02953;-0.041148;0.89004;-0.041148;-0.02953;-0.015026
-0.0025264;-0.015026;-0.02953;-0.041148;0.89004;-0.041148;-0.02953
-0.004628;-0.0025264;-0.015026;-0.02953;-0.041148;0.89004;-0.041148
-0.0058514;-0.004628;-0.0025264;-0.015026;-0.02953;-0.041148;0.89004
