0.45587;0.20574;0.14765;0.075132;0.012632;0.02314;0.029257
0.20574;0.45587;0.20574;0.14765;0.075132;0.012632;0.02314
0.14765;0.20574;0.45587;0.20574;0.14765;0.075132;0.012632
0.075132;0.14765;0.20574;0.45587;0.20574;0.14765;0.075132
0.012632;0.075132;0.14765;0.20574;0.45587;0.20574;0.14765
0.02314;0.012632;0.075132;0.14765;0.20574;0.45587;0.20574
0.029257;0.02314;0.012632;0.075132;0.14765;0.20574;0.45587
